id,kode_provinsi,provinsi,kode_kabupaten_kota,nama_kabupaten_kota,jenis_kelamin,kategori_pekerjaan,jumlah_korban,satuan,tahun
1390,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,PEREMPUAN,PNS/TNI/POLRI,1,ORANG,2021
1391,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,PEREMPUAN,SWASTA/BURUH,0,ORANG,2021
1392,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,PEREMPUAN,TIDAK BEKERJA,36,ORANG,2021
1393,32,JAWA BARAT,3207,KABUPATEN CIAMIS,LAKI-LAKI,BEKERJA,0,ORANG,2021
1394,32,JAWA BARAT,3207,KABUPATEN CIAMIS,LAKI-LAKI,IBU RUMAH TANGGA,0,ORANG,2021
1395,32,JAWA BARAT,3207,KABUPATEN CIAMIS,LAKI-LAKI,NA,5,ORANG,2021
1396,32,JAWA BARAT,3207,KABUPATEN CIAMIS,LAKI-LAKI,PEDAGANG/TANI/NELAYAN,0,ORANG,2021
1397,32,JAWA BARAT,3207,KABUPATEN CIAMIS,LAKI-LAKI,PELAJAR,1,ORANG,2021
1398,32,JAWA BARAT,3207,KABUPATEN CIAMIS,LAKI-LAKI,PNS/TNI/POLRI,0,ORANG,2021
1399,32,JAWA BARAT,3207,KABUPATEN CIAMIS,LAKI-LAKI,SWASTA/BURUH,0,ORANG,2021
1400,32,JAWA BARAT,3207,KABUPATEN CIAMIS,LAKI-LAKI,TIDAK BEKERJA,0,ORANG,2021
1401,32,JAWA BARAT,3207,KABUPATEN CIAMIS,PEREMPUAN,BEKERJA,0,ORANG,2021
1402,32,JAWA BARAT,3207,KABUPATEN CIAMIS,PEREMPUAN,IBU RUMAH TANGGA,0,ORANG,2021
1403,32,JAWA BARAT,3207,KABUPATEN CIAMIS,PEREMPUAN,NA,9,ORANG,2021
1404,32,JAWA BARAT,3207,KABUPATEN CIAMIS,PEREMPUAN,PEDAGANG/TANI/NELAYAN,0,ORANG,2021
1405,32,JAWA BARAT,3207,KABUPATEN CIAMIS,PEREMPUAN,PELAJAR,0,ORANG,2021
1406,32,JAWA BARAT,3207,KABUPATEN CIAMIS,PEREMPUAN,PNS/TNI/POLRI,0,ORANG,2021
1407,32,JAWA BARAT,3207,KABUPATEN CIAMIS,PEREMPUAN,SWASTA/BURUH,0,ORANG,2021
1408,32,JAWA BARAT,3207,KABUPATEN CIAMIS,PEREMPUAN,TIDAK BEKERJA,4,ORANG,2021
1409,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,LAKI-LAKI,BEKERJA,0,ORANG,2021
1410,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,LAKI-LAKI,IBU RUMAH TANGGA,0,ORANG,2021
1411,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,LAKI-LAKI,NA,1,ORANG,2021
1412,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,LAKI-LAKI,PEDAGANG/TANI/NELAYAN,0,ORANG,2021
1413,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,LAKI-LAKI,PELAJAR,6,ORANG,2021
1414,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,LAKI-LAKI,PNS/TNI/POLRI,0,ORANG,2021
1415,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,LAKI-LAKI,SWASTA/BURUH,0,ORANG,2021
1416,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,LAKI-LAKI,TIDAK BEKERJA,0,ORANG,2021
1417,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,PEREMPUAN,BEKERJA,1,ORANG,2021
1418,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,PEREMPUAN,IBU RUMAH TANGGA,5,ORANG,2021
1419,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,PEREMPUAN,NA,8,ORANG,2021
1420,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,PEREMPUAN,PEDAGANG/TANI/NELAYAN,0,ORANG,2021
1421,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,PEREMPUAN,PELAJAR,4,ORANG,2021
1422,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,PEREMPUAN,PNS/TNI/POLRI,1,ORANG,2021
1423,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,PEREMPUAN,SWASTA/BURUH,0,ORANG,2021
1424,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,PEREMPUAN,TIDAK BEKERJA,0,ORANG,2021
1425,32,JAWA BARAT,3209,KABUPATEN CIREBON,LAKI-LAKI,BEKERJA,1,ORANG,2021
1426,32,JAWA BARAT,3209,KABUPATEN CIREBON,LAKI-LAKI,IBU RUMAH TANGGA,1,ORANG,2021
1427,32,JAWA BARAT,3209,KABUPATEN CIREBON,LAKI-LAKI,NA,2,ORANG,2021
1428,32,JAWA BARAT,3209,KABUPATEN CIREBON,LAKI-LAKI,PEDAGANG/TANI/NELAYAN,0,ORANG,2021
1429,32,JAWA BARAT,3209,KABUPATEN CIREBON,LAKI-LAKI,PELAJAR,22,ORANG,2021
1430,32,JAWA BARAT,3209,KABUPATEN CIREBON,LAKI-LAKI,PNS/TNI/POLRI,0,ORANG,2021
1431,32,JAWA BARAT,3209,KABUPATEN CIREBON,LAKI-LAKI,SWASTA/BURUH,4,ORANG,2021
1432,32,JAWA BARAT,3209,KABUPATEN CIREBON,LAKI-LAKI,TIDAK BEKERJA,0,ORANG,2021
1433,32,JAWA BARAT,3209,KABUPATEN CIREBON,PEREMPUAN,BEKERJA,9,ORANG,2021
1434,32,JAWA BARAT,3209,KABUPATEN CIREBON,PEREMPUAN,IBU RUMAH TANGGA,25,ORANG,2021
1435,32,JAWA BARAT,3209,KABUPATEN CIREBON,PEREMPUAN,NA,14,ORANG,2021
1436,32,JAWA BARAT,3209,KABUPATEN CIREBON,PEREMPUAN,PEDAGANG/TANI/NELAYAN,2,ORANG,2021
1437,32,JAWA BARAT,3209,KABUPATEN CIREBON,PEREMPUAN,PELAJAR,27,ORANG,2021
1438,32,JAWA BARAT,3209,KABUPATEN CIREBON,PEREMPUAN,PNS/TNI/POLRI,2,ORANG,2021
1439,32,JAWA BARAT,3209,KABUPATEN CIREBON,PEREMPUAN,SWASTA/BURUH,17,ORANG,2021
1440,32,JAWA BARAT,3209,KABUPATEN CIREBON,PEREMPUAN,TIDAK BEKERJA,14,ORANG,2021
1441,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,LAKI-LAKI,BEKERJA,0,ORANG,2021
1442,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,LAKI-LAKI,IBU RUMAH TANGGA,0,ORANG,2021
1443,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,LAKI-LAKI,NA,0,ORANG,2021
1444,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,LAKI-LAKI,PEDAGANG/TANI/NELAYAN,0,ORANG,2021
1445,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,LAKI-LAKI,PELAJAR,6,ORANG,2021
1446,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,LAKI-LAKI,PNS/TNI/POLRI,0,ORANG,2021
1447,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,LAKI-LAKI,SWASTA/BURUH,0,ORANG,2021
1448,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,LAKI-LAKI,TIDAK BEKERJA,0,ORANG,2021
1449,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,LAKI-LAKI,BEKERJA,0,ORANG,2021
1450,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,LAKI-LAKI,IBU RUMAH TANGGA,0,ORANG,2021
1451,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,LAKI-LAKI,NA,2,ORANG,2021
1452,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,LAKI-LAKI,PEDAGANG/TANI/NELAYAN,0,ORANG,2021
1453,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,LAKI-LAKI,PELAJAR,1,ORANG,2021
1454,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,LAKI-LAKI,PNS/TNI/POLRI,0,ORANG,2021
1455,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,LAKI-LAKI,SWASTA/BURUH,0,ORANG,2021
1456,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,LAKI-LAKI,TIDAK BEKERJA,0,ORANG,2021
1457,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,PEREMPUAN,BEKERJA,3,ORANG,2021
1458,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,PEREMPUAN,IBU RUMAH TANGGA,2,ORANG,2021
1459,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,PEREMPUAN,NA,3,ORANG,2021
1460,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,PEREMPUAN,PEDAGANG/TANI/NELAYAN,0,ORANG,2021
1461,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,PEREMPUAN,PELAJAR,18,ORANG,2021
1462,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,PEREMPUAN,PNS/TNI/POLRI,0,ORANG,2021
1463,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,PEREMPUAN,SWASTA/BURUH,1,ORANG,2021
1464,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,PEREMPUAN,TIDAK BEKERJA,0,ORANG,2021
1465,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,LAKI-LAKI,BEKERJA,0,ORANG,2021
1466,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,LAKI-LAKI,IBU RUMAH TANGGA,0,ORANG,2021
1467,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,LAKI-LAKI,NA,0,ORANG,2021
1468,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,LAKI-LAKI,PEDAGANG/TANI/NELAYAN,0,ORANG,2021
1469,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,LAKI-LAKI,PELAJAR,1,ORANG,2021
1470,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,LAKI-LAKI,PNS/TNI/POLRI,0,ORANG,2021
1471,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,LAKI-LAKI,SWASTA/BURUH,0,ORANG,2021
1472,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,LAKI-LAKI,TIDAK BEKERJA,3,ORANG,2021
1473,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,PEREMPUAN,BEKERJA,0,ORANG,2021
1474,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,PEREMPUAN,IBU RUMAH TANGGA,1,ORANG,2021
1475,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,PEREMPUAN,NA,14,ORANG,2021
1476,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,PEREMPUAN,PEDAGANG/TANI/NELAYAN,0,ORANG,2021
1477,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,PEREMPUAN,PELAJAR,3,ORANG,2021
1478,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,PEREMPUAN,PNS/TNI/POLRI,0,ORANG,2021
1479,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,PEREMPUAN,SWASTA/BURUH,0,ORANG,2021
1480,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,PEREMPUAN,TIDAK BEKERJA,2,ORANG,2021
1481,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,LAKI-LAKI,BEKERJA,0,ORANG,2021
1482,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,LAKI-LAKI,IBU RUMAH TANGGA,0,ORANG,2021
1483,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,LAKI-LAKI,NA,0,ORANG,2021
1484,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,LAKI-LAKI,PEDAGANG/TANI/NELAYAN,0,ORANG,2021
1485,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,LAKI-LAKI,PELAJAR,6,ORANG,2021
1486,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,LAKI-LAKI,PNS/TNI/POLRI,0,ORANG,2021
1487,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,LAKI-LAKI,SWASTA/BURUH,1,ORANG,2021
1488,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,LAKI-LAKI,TIDAK BEKERJA,1,ORANG,2021
1489,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,PEREMPUAN,BEKERJA,9,ORANG,2021
1490,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,PEREMPUAN,IBU RUMAH TANGGA,9,ORANG,2021
1491,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,PEREMPUAN,NA,7,ORANG,2021
1492,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,PEREMPUAN,PEDAGANG/TANI/NELAYAN,1,ORANG,2021
1493,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,PEREMPUAN,PELAJAR,14,ORANG,2021
1494,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,PEREMPUAN,PNS/TNI/POLRI,2,ORANG,2021
1495,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,PEREMPUAN,SWASTA/BURUH,5,ORANG,2021
1496,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,PEREMPUAN,TIDAK BEKERJA,3,ORANG,2021
1497,32,JAWA BARAT,3213,KABUPATEN SUBANG,LAKI-LAKI,BEKERJA,0,ORANG,2021
1498,32,JAWA BARAT,3213,KABUPATEN SUBANG,LAKI-LAKI,IBU RUMAH TANGGA,0,ORANG,2021
1499,32,JAWA BARAT,3213,KABUPATEN SUBANG,LAKI-LAKI,NA,1,ORANG,2021
1500,32,JAWA BARAT,3213,KABUPATEN SUBANG,LAKI-LAKI,PEDAGANG/TANI/NELAYAN,0,ORANG,2021
1501,32,JAWA BARAT,3213,KABUPATEN SUBANG,LAKI-LAKI,PELAJAR,2,ORANG,2021
1502,32,JAWA BARAT,3213,KABUPATEN SUBANG,LAKI-LAKI,PNS/TNI/POLRI,0,ORANG,2021
1503,32,JAWA BARAT,3213,KABUPATEN SUBANG,LAKI-LAKI,SWASTA/BURUH,0,ORANG,2021
1504,32,JAWA BARAT,3213,KABUPATEN SUBANG,LAKI-LAKI,TIDAK BEKERJA,0,ORANG,2021
1505,32,JAWA BARAT,3213,KABUPATEN SUBANG,PEREMPUAN,BEKERJA,3,ORANG,2021
1506,32,JAWA BARAT,3213,KABUPATEN SUBANG,PEREMPUAN,IBU RUMAH TANGGA,2,ORANG,2021
1507,32,JAWA BARAT,3213,KABUPATEN SUBANG,PEREMPUAN,NA,2,ORANG,2021
1508,32,JAWA BARAT,3213,KABUPATEN SUBANG,PEREMPUAN,PEDAGANG/TANI/NELAYAN,0,ORANG,2021
1509,32,JAWA BARAT,3213,KABUPATEN SUBANG,PEREMPUAN,PELAJAR,7,ORANG,2021
1510,32,JAWA BARAT,3213,KABUPATEN SUBANG,PEREMPUAN,PNS/TNI/POLRI,0,ORANG,2021
1511,32,JAWA BARAT,3213,KABUPATEN SUBANG,PEREMPUAN,SWASTA/BURUH,0,ORANG,2021
1512,32,JAWA BARAT,3213,KABUPATEN SUBANG,PEREMPUAN,TIDAK BEKERJA,0,ORANG,2021
1513,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,LAKI-LAKI,BEKERJA,1,ORANG,2021
1514,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,LAKI-LAKI,IBU RUMAH TANGGA,0,ORANG,2021
1515,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,LAKI-LAKI,NA,4,ORANG,2021
1516,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,LAKI-LAKI,PEDAGANG/TANI/NELAYAN,0,ORANG,2021
1517,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,LAKI-LAKI,PELAJAR,4,ORANG,2021
1518,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,LAKI-LAKI,PNS/TNI/POLRI,0,ORANG,2021
1519,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,LAKI-LAKI,SWASTA/BURUH,0,ORANG,2021
1520,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,LAKI-LAKI,TIDAK BEKERJA,0,ORANG,2021
1521,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,PEREMPUAN,BEKERJA,2,ORANG,2021
1522,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,PEREMPUAN,IBU RUMAH TANGGA,1,ORANG,2021
1523,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,PEREMPUAN,NA,17,ORANG,2021
1524,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,PEREMPUAN,PEDAGANG/TANI/NELAYAN,0,ORANG,2021
1525,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,PEREMPUAN,PELAJAR,6,ORANG,2021
1526,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,PEREMPUAN,PNS/TNI/POLRI,0,ORANG,2021
1527,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,PEREMPUAN,SWASTA/BURUH,0,ORANG,2021
1528,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,PEREMPUAN,TIDAK BEKERJA,1,ORANG,2021
1529,32,JAWA BARAT,3215,KABUPATEN KARAWANG,LAKI-LAKI,BEKERJA,0,ORANG,2021
1530,32,JAWA BARAT,3215,KABUPATEN KARAWANG,LAKI-LAKI,IBU RUMAH TANGGA,0,ORANG,2021
1531,32,JAWA BARAT,3215,KABUPATEN KARAWANG,LAKI-LAKI,NA,2,ORANG,2021
1532,32,JAWA BARAT,3215,KABUPATEN KARAWANG,LAKI-LAKI,PEDAGANG/TANI/NELAYAN,0,ORANG,2021
1533,32,JAWA BARAT,3215,KABUPATEN KARAWANG,LAKI-LAKI,PELAJAR,2,ORANG,2021
1534,32,JAWA BARAT,3215,KABUPATEN KARAWANG,LAKI-LAKI,PNS/TNI/POLRI,0,ORANG,2021
1535,32,JAWA BARAT,3215,KABUPATEN KARAWANG,LAKI-LAKI,SWASTA/BURUH,0,ORANG,2021
1536,32,JAWA BARAT,3215,KABUPATEN KARAWANG,LAKI-LAKI,TIDAK BEKERJA,1,ORANG,2021
1537,32,JAWA BARAT,3215,KABUPATEN KARAWANG,PEREMPUAN,BEKERJA,0,ORANG,2021
1538,32,JAWA BARAT,3215,KABUPATEN KARAWANG,PEREMPUAN,IBU RUMAH TANGGA,6,ORANG,2021
1539,32,JAWA BARAT,3215,KABUPATEN KARAWANG,PEREMPUAN,NA,5,ORANG,2021
1540,32,JAWA BARAT,3215,KABUPATEN KARAWANG,PEREMPUAN,PEDAGANG/TANI/NELAYAN,0,ORANG,2021
1541,32,JAWA BARAT,3215,KABUPATEN KARAWANG,PEREMPUAN,PELAJAR,7,ORANG,2021
1542,32,JAWA BARAT,3215,KABUPATEN KARAWANG,PEREMPUAN,PNS/TNI/POLRI,1,ORANG,2021
1543,32,JAWA BARAT,3215,KABUPATEN KARAWANG,PEREMPUAN,SWASTA/BURUH,6,ORANG,2021
1544,32,JAWA BARAT,3215,KABUPATEN KARAWANG,PEREMPUAN,TIDAK BEKERJA,0,ORANG,2021
1545,32,JAWA BARAT,3216,KABUPATEN BEKASI,LAKI-LAKI,BEKERJA,0,ORANG,2021
1546,32,JAWA BARAT,3216,KABUPATEN BEKASI,LAKI-LAKI,IBU RUMAH TANGGA,0,ORANG,2021
1547,32,JAWA BARAT,3216,KABUPATEN BEKASI,LAKI-LAKI,NA,0,ORANG,2021
1548,32,JAWA BARAT,3216,KABUPATEN BEKASI,LAKI-LAKI,PEDAGANG/TANI/NELAYAN,0,ORANG,2021
1549,32,JAWA BARAT,3216,KABUPATEN BEKASI,LAKI-LAKI,PELAJAR,11,ORANG,2021
1550,32,JAWA BARAT,3216,KABUPATEN BEKASI,LAKI-LAKI,PNS/TNI/POLRI,0,ORANG,2021
1551,32,JAWA BARAT,3216,KABUPATEN BEKASI,LAKI-LAKI,SWASTA/BURUH,0,ORANG,2021
1552,32,JAWA BARAT,3216,KABUPATEN BEKASI,LAKI-LAKI,TIDAK BEKERJA,2,ORANG,2021
1553,32,JAWA BARAT,3216,KABUPATEN BEKASI,PEREMPUAN,BEKERJA,10,ORANG,2021
1554,32,JAWA BARAT,3216,KABUPATEN BEKASI,PEREMPUAN,IBU RUMAH TANGGA,16,ORANG,2021
1555,32,JAWA BARAT,3216,KABUPATEN BEKASI,PEREMPUAN,NA,7,ORANG,2021
1556,32,JAWA BARAT,3216,KABUPATEN BEKASI,PEREMPUAN,PEDAGANG/TANI/NELAYAN,2,ORANG,2021
1557,32,JAWA BARAT,3216,KABUPATEN BEKASI,PEREMPUAN,PELAJAR,48,ORANG,2021
1558,32,JAWA BARAT,3216,KABUPATEN BEKASI,PEREMPUAN,PNS/TNI/POLRI,1,ORANG,2021
1559,32,JAWA BARAT,3216,KABUPATEN BEKASI,PEREMPUAN,SWASTA/BURUH,1,ORANG,2021
1560,32,JAWA BARAT,3216,KABUPATEN BEKASI,PEREMPUAN,TIDAK BEKERJA,10,ORANG,2021
1561,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,LAKI-LAKI,BEKERJA,0,ORANG,2021
1562,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,LAKI-LAKI,IBU RUMAH TANGGA,0,ORANG,2021
1563,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,LAKI-LAKI,NA,3,ORANG,2021
1564,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,LAKI-LAKI,PEDAGANG/TANI/NELAYAN,0,ORANG,2021
1565,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,LAKI-LAKI,PELAJAR,1,ORANG,2021
1566,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,LAKI-LAKI,PNS/TNI/POLRI,0,ORANG,2021
1567,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,LAKI-LAKI,SWASTA/BURUH,0,ORANG,2021
1568,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,LAKI-LAKI,TIDAK BEKERJA,1,ORANG,2021
1569,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,PEREMPUAN,BEKERJA,3,ORANG,2021
1570,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,PEREMPUAN,IBU RUMAH TANGGA,4,ORANG,2021
1571,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,PEREMPUAN,NA,17,ORANG,2021
1572,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,PEREMPUAN,PEDAGANG/TANI/NELAYAN,0,ORANG,2021
1573,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,PEREMPUAN,PELAJAR,11,ORANG,2021
1574,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,PEREMPUAN,PNS/TNI/POLRI,0,ORANG,2021
1575,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,PEREMPUAN,SWASTA/BURUH,2,ORANG,2021
1576,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,PEREMPUAN,TIDAK BEKERJA,1,ORANG,2021
1577,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,PEREMPUAN,BEKERJA,1,ORANG,2021
1578,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,PEREMPUAN,IBU RUMAH TANGGA,2,ORANG,2021
1579,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,PEREMPUAN,NA,6,ORANG,2021
1580,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,PEREMPUAN,PEDAGANG/TANI/NELAYAN,0,ORANG,2021
1581,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,PEREMPUAN,PELAJAR,15,ORANG,2021
1582,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,PEREMPUAN,PNS/TNI/POLRI,0,ORANG,2021
1583,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,PEREMPUAN,SWASTA/BURUH,0,ORANG,2021
1584,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,PEREMPUAN,TIDAK BEKERJA,0,ORANG,2021
1585,32,JAWA BARAT,3271,KOTA BOGOR,LAKI-LAKI,BEKERJA,0,ORANG,2021
1586,32,JAWA BARAT,3271,KOTA BOGOR,LAKI-LAKI,IBU RUMAH TANGGA,0,ORANG,2021
1587,32,JAWA BARAT,3271,KOTA BOGOR,LAKI-LAKI,NA,2,ORANG,2021
1588,32,JAWA BARAT,3271,KOTA BOGOR,LAKI-LAKI,PEDAGANG/TANI/NELAYAN,0,ORANG,2021
1589,32,JAWA BARAT,3271,KOTA BOGOR,LAKI-LAKI,PELAJAR,6,ORANG,2021
1590,32,JAWA BARAT,3271,KOTA BOGOR,LAKI-LAKI,PNS/TNI/POLRI,0,ORANG,2021
1591,32,JAWA BARAT,3271,KOTA BOGOR,LAKI-LAKI,SWASTA/BURUH,0,ORANG,2021
1592,32,JAWA BARAT,3271,KOTA BOGOR,LAKI-LAKI,TIDAK BEKERJA,2,ORANG,2021
1593,32,JAWA BARAT,3271,KOTA BOGOR,PEREMPUAN,BEKERJA,0,ORANG,2021
1594,32,JAWA BARAT,3271,KOTA BOGOR,PEREMPUAN,IBU RUMAH TANGGA,30,ORANG,2021
1595,32,JAWA BARAT,3271,KOTA BOGOR,PEREMPUAN,NA,6,ORANG,2021
1596,32,JAWA BARAT,3271,KOTA BOGOR,PEREMPUAN,PEDAGANG/TANI/NELAYAN,0,ORANG,2021
1597,32,JAWA BARAT,3271,KOTA BOGOR,PEREMPUAN,PELAJAR,17,ORANG,2021
1598,32,JAWA BARAT,3271,KOTA BOGOR,PEREMPUAN,PNS/TNI/POLRI,0,ORANG,2021
1599,32,JAWA BARAT,3271,KOTA BOGOR,PEREMPUAN,SWASTA/BURUH,0,ORANG,2021
1600,32,JAWA BARAT,3271,KOTA BOGOR,PEREMPUAN,TIDAK BEKERJA,2,ORANG,2021
1601,32,JAWA BARAT,3272,KOTA SUKABUMI,LAKI-LAKI,BEKERJA,0,ORANG,2021
1602,32,JAWA BARAT,3272,KOTA SUKABUMI,LAKI-LAKI,IBU RUMAH TANGGA,0,ORANG,2021
1603,32,JAWA BARAT,3272,KOTA SUKABUMI,LAKI-LAKI,NA,1,ORANG,2021
1604,32,JAWA BARAT,3272,KOTA SUKABUMI,LAKI-LAKI,PEDAGANG/TANI/NELAYAN,0,ORANG,2021
1605,32,JAWA BARAT,3272,KOTA SUKABUMI,LAKI-LAKI,PELAJAR,9,ORANG,2021
1606,32,JAWA BARAT,3272,KOTA SUKABUMI,LAKI-LAKI,PNS/TNI/POLRI,0,ORANG,2021
1607,32,JAWA BARAT,3272,KOTA SUKABUMI,LAKI-LAKI,SWASTA/BURUH,0,ORANG,2021
1608,32,JAWA BARAT,3272,KOTA SUKABUMI,LAKI-LAKI,TIDAK BEKERJA,3,ORANG,2021
1609,32,JAWA BARAT,3272,KOTA SUKABUMI,PEREMPUAN,BEKERJA,0,ORANG,2021
1610,32,JAWA BARAT,3272,KOTA SUKABUMI,PEREMPUAN,IBU RUMAH TANGGA,12,ORANG,2021
1611,32,JAWA BARAT,3272,KOTA SUKABUMI,PEREMPUAN,NA,11,ORANG,2021
1612,32,JAWA BARAT,3272,KOTA SUKABUMI,PEREMPUAN,PEDAGANG/TANI/NELAYAN,0,ORANG,2021
1613,32,JAWA BARAT,3272,KOTA SUKABUMI,PEREMPUAN,PELAJAR,12,ORANG,2021
1614,32,JAWA BARAT,3272,KOTA SUKABUMI,PEREMPUAN,PNS/TNI/POLRI,1,ORANG,2021
